Timestamp,Purchased_via_Livestream,Living_in_HCMC_Area,Livestream_Frequency,Purchase_Frequency_Monthly,Most_Purchased_Product_Group,Return_Refund_Frequency,Gender,Occupation,Monthly_Income,Birth_Year_Range,Info_Clear_Easy_Understand,Livestream_Info_Sufficient,Info_Accurate_Promotions,Livestream_Info_Useful_Trends,Streamer_Receives_Feedback,Livestreamer_Encourages_Interaction,Streamer_Cares_About_Viewer_Opinions,Viewers_Interact_With_Each_Other,Livestream_Helps_Understand_Product_Use,Livestream_Content_Helps_Evaluate_Quality,Watching_Livestream_Aids_Product_Evaluation,Livestream_Provides_Enough_Info_For_Purchase_Decision,KOL_KOC_Understands_Product,KOL_KOC_Knowledgeable_Experienced,KOL_KOC_Professional_Expert,KOL_KOC_Insightful_Helpful_Reviews,KOL_KOC_Introduces_Product_Honestly,KOL_KOC_Shares_Experience_Sincerely,KOL_KOC_Trustworthy_Source,KOL_KOC_Reviews_Seriously_Diligently,Focused_On_Livestream_Content,Livestream_Stimulates_Curiosity_Exploration,Livestream_Watching_Is_Fun,Engrossed_In_Livestream_Without_Distraction,Impulse_Purchase_Not_Planned,Purchase_Decision_Influenced_By_Emotion,Câu 34: Hành vi “thấy là mua” mô tả khá chính xác cách tôi mua hàng trong livestream.,Frequent_Unplanned_Purchases,Wished_Researched_More_Before_Purchase,Too_Hasty_To_Confirm_Order,Better_Decision_With_Rationality,Regret_Not_Thinking_Carefully_Before_Purchase,Should_Have_Chosen_Different_Product,Regret_Purchase_Decision,Dissatisfied_After_Receiving_Product,Wished_Had_Not_Spent_Money,Considering_Return_Product,Likely_To_Return_Product,Decided_To_Request_Return_Refund,Product_Return_Option_Considered,Will_Return_If_Conditions_Allow,Leave_Negative_Review_Product,Will_Not_Recommend_Product_Negative,Advise_Friends_Family_Not_Buy_Product,Share_Negative_Experience_Social_Media,Leave_Negative_Comment_Product,Boycott_Product_Posts,Actively_Share_Seek_Negative_Reviews,Share_Negative_Shopping_Content,is_synthetic
2026-08-02 14:15:06.049397781,Có,Đúng,Ít hơn 1 lần / tuần,Dưới 1 lần,"Đồ điện tử, phụ kiện công nghệ, đồ gia dụng tiện ích",1 - 2 lần,Nữ,Người đã đi làm,Trên 10 triệu VND,Từ năm 1997 đến năm 2012,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,4.0,3.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,1
2026-07-30 05:13:28.745746065,Chưa,,,,,,,,,Từ năm 1997 đến năm 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2026-07-09 08:41:18.139964598,Chưa,,,,,,,,,Từ năm 1997 đến năm 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2026-08-04 07:02:00.189755681,Có,Đúng,Ít hơn 1 lần / tuần,Từ 1 - 3 lần,"Đồ ăn, thức uống, đồ ăn vặt",1 - 2 lần,Nam,Người đã đi làm,Từ 5 triệu - 10 triệu VND,Từ năm 1997 đến năm 2012,4.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,5.0,5.0,3.0,1
2026-07-13 14:14:06.244314131,Chưa,,,,,,,,,Từ năm 1997 đến năm 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2026-07-26 19:41:52.789375437,Có,Đúng,2 - 3 lần / tuần,Từ 1 - 3 lần,"Mỹ phẩm, sản phẩm chăm sóc cá nhân",Chưa bao giờ,Nam,Học sinh / Sinh viên,Từ 5 triệu - 10 triệu VND,Từ năm 1997 đến năm 2012,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,3.0,5.0,3.0,5.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,5.0,5.0,5.0,2.0,4.0,4.0,3.0,1
2026-07-31 06:39:01.143973730,Có,Đúng,Ít hơn 1 lần / tuần,Từ 1 - 3 lần,"Thời trang, quần áo, phụ kiện",Chưa bao giờ,Nam,Người đã đi làm,Trên 10 triệu VND,Từ năm 1997 đến năm 2012,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,5.0,3.0,5.0,5.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,1
2026-07-28 12:48:07.581017396,Có,Đúng,Hàng ngày,Từ 1 - 3 lần,"Thời trang, quần áo, phụ kiện",1 - 2 lần,Nam,Học sinh / Sinh viên,Dưới 3 triệu VND,Từ năm 1997 đến năm 2012,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,2.0,3.0,2.0,1
2026-08-03 17:49:43.343574780,Có,Đúng,Ít hơn 1 lần / tuần,Từ 1 - 3 lần,Khác,Chưa bao giờ,Nam,Học sinh / Sinh viên,Từ 3 triệu - dưới 5 triệu VND,Từ năm 1997 đến năm 2012,3.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,1.0,1.0,4.0,2.0,5.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,1
2026-08-01 20:51:40.735717043,Chưa,,,,,,,,,Từ năm 1997 đến năm 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2026-08-06 10:48:19.569302556,Chưa,,,,,,,,,Từ năm 1997 đến năm 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2026-07-08 21:51:06.381026484,Chưa,,,,,,,,,Từ năm 1997 đến năm 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2026-07-13 04:53:25.352257169,Có,Đúng,Hàng ngày,Từ 1 - 3 lần,"Thời trang, quần áo, phụ kiện",1 - 2 lần,Nam,Học sinh / Sinh viên,Dưới 3 triệu VND,Từ năm 1997 đến năm 2012,2.0,4.0,5.0,5.0,4.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0,1.0,2.0,4.0,3.0,5.0,4.0,1.0,1.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,1.0,4.0,3.0,1
2026-07-24 20:29:35.540664328,Có,Đúng,2 - 3 lần / tuần,Từ 4 - 6 lần,"Thời trang, quần áo, phụ kiện",Trên 5 lần,Nữ,Học sinh / Sinh viên,Dưới 3 triệu VND,Từ năm 1997 đến năm 2012,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,5.0,2.0,5.0,4.0,3.0,2.0,4.0,2.0,3.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,1.0,2.0,3.0,1.0,1
2026-07-28 06:09:56.711284408,Có,Đúng,2 - 3 lần / tuần,Từ 1 - 3 lần,"Thời trang, quần áo, phụ kiện",3 - 5 lần,Nữ,Học sinh / Sinh viên,Dưới 3 triệu VND,Từ năm 1997 đến năm 2012,2.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,5.0,5.0,1.0,5.0,5.0,4.0,5.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,1
2026-07-21 06:46:19.553371504,Có,Đúng,1 lần / tuần,Từ 1 - 3 lần,"Thời trang, quần áo, phụ kiện",1 - 2 lần,Nam,Học sinh / Sinh viên,Trên 10 triệu VND,Từ năm 1997 đến năm 2012,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,3.0,5.0,1.0,2.0,3.0,3.0,2.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,1
2026-07-05 02:10:24.222785779,Chưa,,,,,,,,,Từ năm 1997 đến năm 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2026-08-01 01:43:48.889033792,Chưa,,,,,,,,,Từ năm 1997 đến năm 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2026-08-05 06:20:48.591904038,Có,Đúng,Ít hơn 1 lần / tuần,Từ 4 - 6 lần,"Đồ ăn, thức uống, đồ ăn vặt",1 - 2 lần,Nữ,Người đã đi làm,Từ 5 triệu - 10 triệu VND,Từ năm 1997 đến năm 2012,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,5.0,5.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,1
2026-07-16 17:52:52.220321366,Có,Đúng,Ít hơn 1 lần / tuần,Dưới 1 lần,Khác,Chưa bao giờ,Nam,Học sinh / Sinh viên,Dưới 3 triệu VND,Từ năm 1997 đến năm 2012,3.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,5.0,4.0,3.0,3.0,4.0,4.0,2.0,5.0,3.0,3.0,4.0,2.0,5.0,3.0,5.0,3.0,3.0,4.0,3.0,3.0,5.0,5.0,3.0,4.0,5.0,1
2026-07-10 09:27:00.055674154,Có,Đúng,Ít hơn 1 lần / tuần,Dưới 1 lần,"Thời trang, quần áo, phụ kiện",Chưa bao giờ,Nam,Học sinh / Sinh viên,Dưới 3 triệu VND,Từ năm 1997 đến năm 2012,4.0,4.0,3.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1
2026-07-03 04:06:13.852243570,Có,Đúng,Ít hơn 1 lần / tuần,Từ 1 - 3 lần,"Thời trang, quần áo, phụ kiện",1 - 2 lần,Nam,Học sinh / Sinh viên,Dưới 3 triệu VND,Từ năm 1997 đến năm 2012,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,5.0,4.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,5.0,3.0,4.0,5.0,4.0,4.0,5.0,2.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,1
2026-07-10 19:58:58.474866834,Có,Đúng,Ít hơn 1 lần / tuần,Từ 4 - 6 lần,"Đồ ăn, thức uống, đồ ăn vặt",1 - 2 lần,Nữ,Người đã đi làm,Từ 5 triệu - 10 triệu VND,Từ năm 1997 đến năm 2012,4.0,3.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1
2026-07-27 02:13:14.340302831,Có,Đúng,Hàng ngày,Từ 1 - 3 lần,Mua nhiều sản phẩm,1 - 2 lần,Nữ,Học sinh / Sinh viên,Từ 3 triệu - dưới 5 triệu VND,Từ năm 1997 đến năm 2012,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,5.0,3.0,2.0,3.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,1
2026-08-03 12:46:22.957121287,Chưa,,,,,,,,,Từ năm 1997 đến năm 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2026-07-05 18:41:37.869356001,Có,Đúng,Ít hơn 1 lần / tuần,Dưới 1 lần,"Mỹ phẩm, sản phẩm chăm sóc cá nhân",1 - 2 lần,Nam,Học sinh / Sinh viên,Dưới 3 triệu VND,Từ năm 1997 đến năm 2012,3.0,3.0,1.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,5.0,4.0,5.0,4.0,3.0,2.0,1.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,1
2026-07-21 22:30:27.304022119,Chưa,,,,,,,,,Từ năm 1997 đến năm 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2026-07-26 22:31:10.563605822,Có,Đúng,Hàng ngày,Từ 1 - 3 lần,"Thời trang, quần áo, phụ kiện",Chưa bao giờ,Nữ,Học sinh / Sinh viên,Từ 3 triệu - dưới 5 triệu VND,Từ năm 1997 đến năm 2012,4.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,4.0,2.0,1.0,3.0,4.0,1.0,4.0,5.0,4.0,5.0,5.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,4.0,5.0,4.0,3.0,1.0,4.0,2.0,3.0,1
2026-07-12 04:56:59.694686250,Có,Đúng,Ít hơn 1 lần / tuần,Dưới 1 lần,"Thời trang, quần áo, phụ kiện",Chưa bao giờ,Nam,Người đã đi làm,Trên 10 triệu VND,Từ năm 1997 đến năm 2012,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,5.0,4.0,5.0,4.0,5.0,3.0,5.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,2.0,1.0,1.0,3.0,1
2026-07-22 12:32:32.134730023,Có,Đúng,Ít hơn 1 lần / tuần,Dưới 1 lần,"Mỹ phẩm, sản phẩm chăm sóc cá nhân",1 - 2 lần,Nam,Học sinh / Sinh viên,Dưới 3 triệu VND,Từ năm 1997 đến năm 2012,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,3.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,5.0,3.0,4.0,4.0,3.0,3.0,5.0,4.0,3.0,5.0,3.0,4.0,4.0,2.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,1
2026-07-27 15:09:06.505188771,Có,Đúng,2 - 3 lần / tuần,Từ 1 - 3 lần,"Đồ điện tử, phụ kiện công nghệ, đồ gia dụng tiện ích",Chưa bao giờ,Nam,Học sinh / Sinh viên,Trên 10 triệu VND,Từ năm 1997 đến năm 2012,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,3.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,1
2026-07-31 22:27:38.534398924,Có,Đúng,Ít hơn 1 lần / tuần,Dưới 1 lần,"Mỹ phẩm, sản phẩm chăm sóc cá nhân",1 - 2 lần,Nam,Học sinh / Sinh viên,Dưới 3 triệu VND,Từ năm 1997 đến năm 2012,4.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,3.0,4.0,3.0,4.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,1
2026-07-18 09:30:47.396979069,Có,Đúng,Hàng ngày,Từ 1 - 3 lần,"Đồ điện tử, phụ kiện công nghệ, đồ gia dụng tiện ích",Chưa bao giờ,Nam,Người đã đi làm,Từ 3 triệu - dưới 5 triệu VND,Từ năm 1997 đến năm 2012,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,1
2026-07-28 18:39:30.930979964,Chưa,,,,,,,,,Từ năm 1997 đến năm 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2026-07-13 02:22:39.421601271,Có,Đúng,Ít hơn 1 lần / tuần,Dưới 1 lần,"Mỹ phẩm, sản phẩm chăm sóc cá nhân",1 - 2 lần,Nữ,Học sinh / Sinh viên,Dưới 3 triệu VND,Từ năm 1997 đến năm 2012,4.0,4.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,4.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,1
2026-07-09 23:31:30.577792885,Có,Đúng,Ít hơn 1 lần / tuần,Dưới 1 lần,"Thời trang, quần áo, phụ kiện",Chưa bao giờ,Nam,Học sinh / Sinh viên,Dưới 3 triệu VND,Từ năm 1997 đến năm 2012,3.0,4.0,3.0,3.0,4.0,3.0,4.0,1.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,1.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,1
2026-07-09 01:49:06.145303373,Chưa,,,,,,,,,Từ năm 1997 đến năm 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2026-07-15 02:32:06.179644456,Có,Đúng,Hàng ngày,Từ 1 - 3 lần,"Thời trang, quần áo, phụ kiện",1 - 2 lần,Nam,Học sinh / Sinh viên,Dưới 3 triệu VND,Từ năm 1997 đến năm 2012,1.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,5.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,4.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,4.0,1
2026-07-03 18:04:40.264875468,Có,Đúng,2 - 3 lần / tuần,Từ 4 - 6 lần,"Thời trang, quần áo, phụ kiện",Trên 5 lần,Nữ,Học sinh / Sinh viên,Dưới 3 triệu VND,Từ năm 1997 đến năm 2012,3.0,3.0,4.0,5.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,5.0,4.0,5.0,5.0,1.0,2.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,1
2026-07-12 10:31:35.633111570,Chưa,,,,,,,,,Từ năm 1997 đến năm 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2026-07-25 09:59:14.139899729,Có,Đúng,Hàng ngày,Dưới 1 lần,"Thời trang, quần áo, phụ kiện",Chưa bao giờ,Nữ,Người đã đi làm,Từ 5 triệu - 10 triệu VND,Từ năm 1997 đến năm 2012,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,5.0,1.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,1
2026-07-25 06:21:24.687273073,Chưa,,,,,,,,,Từ năm 1997 đến năm 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2026-07-05 01:51:26.786324971,Chưa,,,,,,,,,Từ năm 1997 đến năm 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2026-07-12 14:15:29.501013402,Có,Đúng,Ít hơn 1 lần / tuần,Từ 1 - 3 lần,"Thời trang, quần áo, phụ kiện",1 - 2 lần,Nam,Học sinh / Sinh viên,Dưới 3 triệu VND,Từ năm 1997 đến năm 2012,2.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,5.0,1.0,2.0,4.0,3.0,5.0,4.0,1.0,2.0,4.0,2.0,1.0,3.0,4.0,2.0,2.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0,5.0,1
2026-07-22 12:15:21.542634032,Có,Đúng,2 - 3 lần / tuần,Từ 1 - 3 lần,"Đồ điện tử, phụ kiện công nghệ, đồ gia dụng tiện ích",Chưa bao giờ,Nam,Học sinh / Sinh viên,Dưới 3 triệu VND,Từ năm 1997 đến năm 2012,4.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
2026-07-13 16:31:23.018041173,Chưa,,,,,,,,,Từ năm 1997 đến năm 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2026-07-17 04:24:03.952575320,Có,Đúng,Ít hơn 1 lần / tuần,Từ 1 - 3 lần,"Đồ ăn, thức uống, đồ ăn vặt",1 - 2 lần,Nam,Người đã đi làm,Từ 5 triệu - 10 triệu VND,Từ năm 1997 đến năm 2012,4.0,1.0,2.0,3.0,3.0,4.0,3.0,5.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1
2026-07-27 13:05:43.938563725,Có,Đúng,Hàng ngày,Từ 1 - 3 lần,Mua nhiều sản phẩm,1 - 2 lần,Nữ,Học sinh / Sinh viên,Từ 3 triệu - dưới 5 triệu VND,Từ năm 1997 đến năm 2012,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,3.0,5.0,4.0,3.0,4.0,5.0,5.0,4.0,3.0,3.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,2.0,1
2026-07-02 19:37:43.951684127,Có,Đúng,Ít hơn 1 lần / tuần,Từ 1 - 3 lần,"Thời trang, quần áo, phụ kiện",Chưa bao giờ,Nam,Người đã đi làm,Trên 10 triệu VND,Từ năm 1997 đến năm 2012,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,3.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,5.0,4.0,2.0,2.0,3.0,2.0,2.0,1
2026-07-12 04:57:38.331075101,Có,Đúng,2 - 3 lần / tuần,Từ 1 - 3 lần,"Thời trang, quần áo, phụ kiện",3 - 5 lần,Nữ,Học sinh / Sinh viên,Dưới 3 triệu VND,Từ năm 1997 đến năm 2012,3.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,5.0,3.0,2.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,3.0,3.0,5.0,4.0,5.0,5.0,3.0,5.0,3.0,1.0,2.0,2.0,2.0,1.0,1
2026-07-07 11:54:30.487591712,Chưa,,,,,,,,,Từ năm 1997 đến năm 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
